sentence1,sentence2,score,split,score_norm
A 'Whitey' Bulger se le dieron dos términos de vida consecutivos,"Whitey Bulger recibe cadena perpetua por crimen organizado, asesinatos...",3.2,train,0.64
A 'Whitey' Bulger se le dieron dos términos de senda consecutivos,"Whitey Bulger recibe cadena perpetua por crimen organizado, asesinatos...",3.2,train,0.64
A 'Whitey' Bulger se le dieron dos términos de camino consecutivos,"Whitey Bulger recibe cadena perpetua por delito organizado, asesinatos...",3.2,train,0.64
Las fuerzas kenianas causaron el colapso del centro comercial,El oficial dice que las fuerzas kenianas causaron el colapso del centro comercial,5.0,train,1.0
Las fuerzas kenianas causaron el colapso del centro comercial,El oficial dice que las fuerzas kenianas causaron el colapso del corazón comercial,5.0,train,1.0
Las misiones Pak en los Emiratos Árabes Unidos se preparan para las elecciones,Los partidos islamistas en Egipto se unen para las elecciones,1.4,train,0.2799999999999999
Las misiones Pak en los Emiratos Árabes Unidos se preparan para las elecciones,Los partidos islamistas en Egipto se unen para las elección,1.4,train,0.2799999999999999
El número de muertes por desastres en la construcción de Bangladesh supera los 500,Derrumbe de un edificio en Bangladesh: el número de muertos aumenta a 580,3.0,train,0.6
El teléfono de muertes por desastres en la construcción de Bangladesh supera los 500,Derrumbe de un inmueble en Bangladesh: el cifra de muertos aumenta a 580,3.0,train,0.6
El número de muertes por desastres en la estructura de Bangladesh supera los 500,Derrumbe de un inmueble en Bangladesh: el número de muertos aumenta a 580,3.0,train,0.6
Termina la crisis de los rehenes en Argelia; el número de muertos no está claro,La crisis de los rehenes en Argelia termina en un baño de sangre,3.8,train,0.76
Termina la momento decisivo de los rehenes en Argelia; el teléfono de muertos no está claro,La momento decisivo de los rehenes en Argelia termina en un baño de sangre,3.8,train,0.76
Termina la ictus de los rehenes en Argelia; el número de muertos no está claro,La crisis de los rehenes en Argelia termina en un bañera de saga,3.8,train,0.76
El ministerio de Egipto insta de nuevo a poner fin a las protestas pro-morsi,Egipto: Niño asesinado en los enfrentamientos de El Cairo después de la protesta pro-morsi,2.8,train,0.5599999999999999
El ministerio de Egipto insta de nuevo a poner fin a las protestas promorsi,Egipto: Niño asesinado en los enfrentamientos de El Cairo después de la protesta promorsi,2.8,train,0.5599999999999999
El consejería de Egipto insta de nuevo a poner fin a las protestas promorsi,Egipto: Muchachuelo asesinado en los enfrentamientos de El Cairo después de la denuncia pro-morsi,2.8,train,0.5599999999999999
El sudafricano Mandela llevado al hospital,Sudáfrica: Mandela permanece en el hospital,3.2,train,0.64
El sudafricano Mandela llevado al clínica,Sudáfrica: Mandela permanece en el clínica,3.2,train,0.64
El yuan de China se fortalece hasta 6.2689 frente al USD,El yuan de China se fortalece a un nuevo máximo contra el USD,3.0,train,0.6
El yuan de China comunista se fortalece hasta 6.2689 frente al USD,El yuan de Catay se fortalece a un nuevo máximo contra el USD,3.0,train,0.6
La policía interroga al hombre en el mortal accidente del paseo marítimo de Los Ángeles,La policía arresta al sospechoso en un mortal ataque de conducción en Los Ángeles,2.2,train,0.44
La guardia interroga al esposo en el mortal casualidad del alameda marítimo de Los Ángeles,La policía arresta al sospechoso en un mortal rapto de conducción en Los Ángeles,2.2,train,0.44
La policía interroga al mundo en el mortal azar del pasarela marítimo de Los Ángeles,La guardia arresta al sospechoso en un mortal ataque de conducción en Los Ángeles,2.2,train,0.44
La policía antidisturbios turca gas lacrimógeno protesta en la Plaza Taksim,La policía antidisturbios turca entra en la Plaza Taksim,3.0,train,0.6
La oficial antidisturbios turca aire lacrimógeno protesta en la Plaza Taksim,La policía antidisturbios turca entra en la Vacación Taksim,3.0,train,0.6
La oficial antidisturbios turca gas lacrimógeno protesta en la Localidad Taksim,La guardia antidisturbios turca entra en la Vacante Taksim,3.0,train,0.6
El tiroteo de Chicago muestra una brecha en el incremento de la policía,El tiroteo de Chicago muestra la brecha en el aumento de la vigilancia policial,5.0,train,1.0
El tiroteo de Chicago muestra una cavidad en el acrecentamiento de la policía,El tiroteo de Chicago muestra la fosa en el aumento de la atención policial,5.0,train,1.0
El tiroteo de Chicago muestra una foso en el incremento de la policía,El tiroteo de Chicago muestra la cavidad en el aumento de la atencion policial,5.0,train,1.0
Los federales se mueven para exigir la comunicación de seguridad entre coches,Guatemala revoca la condena por genocidio de un ex dictador,0.0,train,0.0
Los federales se mueven para reclamar la anuncio de determinación entre coches,Guatemala revoca la rechazo por genocidio de un ex dictador,0.0,train,0.0
Los federales se mueven para reclamar la comunicación de seguro entre coches,Guatemala revoca la desaprobación por genocidio de un ex dictador,0.0,train,0.0
Corea del Norte evita la oferta de conversaciones,Corea del Norte dispara 2 cohetes,1.2,train,0.24
Corea del Norte evita la ofrecimento de conversaciones,Corea del Norte dispara 2 cohetes,1.2,train,0.24
El príncipe Carlos 'compara a Putin con Hitler'.,El Príncipe Carlos 'compara a Vladimir Putin con Adolf Hitler'.,5.0,train,1.0
El príncipe Carlos ii 'compara a Putin con Adolf hitler'.,El Príncipe Carlos 'compara a Vladimir Putin con Adolf Hitler'.,5.0,train,1.0
El príncipe Carlos ii 'compara a Putin con Hitler'.,El Príncipe Carlos ii 'compara a Vladimir Putin con Adolf Hitler'.,5.0,train,1.0
Irán advierte contra la intervención militar en Irak,Explosión cerca del aeropuerto militar de Damasco,0.0,train,0.0
Irán advierte contra la operación militar en Irak,Chasquido cerca del aeropuerto militar de Damasco,0.0,train,0.0
Irán advierte contra la operación militar en Irak,Arrebato cerca del aeropuerto militar de Damasco,0.0,train,0.0
La PM de Israel acusa al presidente de Irán de hipocresía,El Primer Ministro griego acusa a la coalición de hipocresía,1.2,train,0.24
La PM de Israel acusa al director de Irán de untuosidad,El Primer Ministro griego acusa a la alianza de exagerado elogio,1.2,train,0.24
La PM de Israel acusa al presidente de Irán de hipocresía,El Primer Ministro griego acusa a la alianza de bombo,1.2,train,0.24
La policía se enfrenta a los jóvenes en El Cairo después de una protesta anti-morsi,Egipto: La policía se enfrenta a los manifestantes pro-morsi,2.8,train,0.5599999999999999
La agente se enfrenta a los jóvenes en El Cairo después de una protesta antimorsi,Egipto: La guardia se enfrenta a los manifestantes promorsi,2.8,train,0.5599999999999999
La guardia se enfrenta a los jóvenes en El Cairo después de una queja antimorsi,Egipto: La oficial se enfrenta a los manifestantes pro-morsi,2.8,train,0.5599999999999999
Diplomáticos de alto nivel se reúnen en Munich en un momento crítico,Diplomáticos de alto nivel discuten el programa nuclear de Irán,2.4,train,0.48
Diplomáticos de fuerte fase se reúnen en Munich en un instante crítico,Diplomáticos de fuerte nivel discuten el currículo atómico de Irán,2.4,train,0.48
Diplomáticos de alto nivel se reúnen en Munich en un época crítico,Diplomáticos de alto antigedad discuten el currículo atómico de Irán,2.4,train,0.48
"Snowden ""documento de refugiado dado por el Ecuador",Snowden listo para volar desde Moscú,1.2,train,0.24
"Snowden ""documentación de refugiado dado por el Ecuador",Snowden listo para volar desde Moscú,1.2,train,0.24
Mensaje del Presidente de NA en el Día Mundial de la Libertad de Prensa,Pakistán celebra el Día Mundial de la Libertad de Prensa,2.2,train,0.44
Contenido del Presidente de NA en el Día Universal de la Libertad de Prensa,Pakistán celebra el Día Global de la Exención de Prensa,2.2,train,0.44
Mensaje del Presidente de NA en el Día Mundial de la Exención de Presión,Pakistán celebra el Día Universal de la Libertad de Presión,2.2,train,0.44
Los ministros de Asuntos Exteriores de la UE debatirán el embargo de armas a Siria,Los ministros de Asuntos Exteriores de la UE buscan una solución para las armas de Siria,3.6,train,0.72
Los ministros de Asuntos Exteriores de la UE debatirán el embargo de armas a Siria,Los ministros de Asuntos Exteriores de la UE buscan una solvente para las armas de Siria,3.6,train,0.72
El número de muertos por el terremoto de Filipinas se eleva a 185,El número de muertos por el terremoto de Filipinas asciende a 144,3.6,train,0.72
El teléfono de muertos por el terremoto de Filipinas se eleva a 185,El número de muertos por el terremoto de República de las filipinas asciende a 144,3.6,train,0.72
El número de muertos por el terremoto de Filipinas se eleva a 185,El cifra de muertos por el terremoto de Filipinas asciende a 144,3.6,train,0.72
Las acciones a vigilar se cierran el lunes,Las acciones para ver el lunes,4.0,train,0.8
Las acciones a montar guardia se cierran el lunes,Las acciones para ver el lunes,4.0,train,0.8
Los aviones del ejército matan a 38 militantes en los ataques aéreos del noroeste de Pakistán,Un avión teledirigido estadounidense mata a 4 militantes en Pakistán,3.2,train,0.64
Los aviones del ejército matan a 38 militantes en los ataques aéreos del noroeste de Pakistán,Un aeroplano teledirigido estadounidense arbusto a 4 militantes en Pakistán,3.2,train,0.64
Los aviones del muchedumbre matan a 38 militantes en los ataques aéreos del noroeste de Pakistán,Un aeroplano teledirigido norteamericano arbusto a 4 militantes en Pakistán,3.2,train,0.64
La policía egipcia dispara gas lacrimógeno a los manifestantes en El Cairo,La policía dispara gas lacrimógeno a los manifestantes en El Cairo,4.0,train,0.8
La oficial egipcia dispara aire lacrimógeno a los manifestantes en El Cairo,La policía dispara gas lacrimógeno a los manifestantes en El Cairo,4.0,train,0.8
La guardia egipcia dispara gas lacrimógeno a los manifestantes en El Cairo,La policía dispara gas lacrimógeno a los manifestantes en El Cairo,4.0,train,0.8
Filipinas tiene un segundo senador por corrupción,Filipinas se recupera tras un fuerte tifón,1.4,train,0.2799999999999999
República de las filipinas tiene un segundo senador por degeneración,Filipinas se recupera tras un duro tifón,1.4,train,0.2799999999999999
República de las filipinas tiene un segundo senador por corrupción,Filipinas se recupera tras un fuerte tifón,1.4,train,0.2799999999999999
El enviado alemán es optimista sobre las conversaciones entre Irán y el G5+1,"Irán es ""cautelosamente optimista"" sobre las futuras conversaciones nucleares",1.4,train,0.2799999999999999
El enviado alemán es optimista sobre las conversaciones entre Irán y el G51,"Irán es ""cautelosamente optimista"" sobre las futuras conversaciones nucleares",1.4,train,0.2799999999999999
El renombrado guitarrista flamenco español Paco De Lucía muere,El guitarrista flamenco español Paco de Lucía muere a los 66 años,4.6,train,0.92
El renombrado guitarrista flamenco hispánico Paco De Lucía muere,El guitarrista flamenco hispánico Paco de Lucía muere a los 66 mucho tiempo,4.6,train,0.92
El renombrado guitarrista flamenco hispánico Paco De Lucía muere,El guitarrista flamenco hispánico Paco de Lucía muere a los 66 largo tiempo,4.6,train,0.92
El rompehielos chino cambia de rumbo hacia los objetos sospechosos,"Un avión de búsqueda chino encuentra ""objetos sospechosos",2.0,train,0.4
El rompehielos chino cambia de dirección hacia los objetos sospechosos,"Un avión de búsqueda chino encuentra ""objetos sospechosos",2.0,train,0.4
El rompehielos chino cambia de rumbo hacia los objetos sospechosos,"Un aeroplano de búsqueda chino encuentra ""objetos sospechosos",2.0,train,0.4
Snowden se enfrenta a obstáculos en la búsqueda de asilo,Los obstáculos de Snowden en la búsqueda de asilo,5.0,train,1.0
Snowden se enfrenta a obstáculos en la busca de asilo,Los obstáculos de Snowden en la busca de protección,5.0,train,1.0
Snowden se enfrenta a obstáculos en la búsqueda de asilo,Los obstáculos de Snowden en la busca de protección,5.0,train,1.0
El número de muertes por colapso de edificios en el sur de la India aumenta a 47,4 muertos en el colapso de un edificio en el sur de la India,2.8,train,0.5599999999999999
El teléfono de muertes por colapso de edificios en el sur de la India aumenta a 47,4 muertos en el colapso de un edificio en el sur de la India,2.8,train,0.5599999999999999
Pakistán impone una prohibición temporal a 2 canales de televisión,Pakistán desestima el caso contra el agente del FBI,1.4,train,0.2799999999999999
Pakistán impone una prohibición temporal a 2 canales de tele,Pakistán desestima el caso contra el policía del FBI,1.4,train,0.2799999999999999
Pakistán impone una prohibición temporal a 2 canales de televisión,Pakistán desestima el causa contra el agente del FBI,1.4,train,0.2799999999999999
Los prisioneros palestinos llegan a Muqata en Ramallah,Prisionero pakistaní agredido en la cárcel de Jammu,1.0,train,0.2
Los prisioneros palestinos llegan a Muqata en Ramallah,Presidiario pakistaní agredido en la cárcel de Jammu,1.0,train,0.2
