sentence1,sentence2,score,split,score_norm
"Isaac empapa Haití, se dirige a Cuba, Florida",Isaac se acerca a Haití con la población sin hogar del terremoto,2.4,train,0.48
"Isaac empapa Haití, se dirige a República de cuba, Florida",Isaac se acerca a Haití con la villa sin hogar del terremoto,2.4,train,0.48
"Isaac empapa Haití, se dirige a Cuba, Florida",Isaac se acerca a Haití con la localidad sin hogar del terremoto,2.4,train,0.48
Gran Bretaña se acerca a la oposición de Siria,¿A quién le importa el pueblo sirio?,1.2,train,0.24
Gran Bretaña se acerca a la confrontación de Siria,¿A quién le importa el pueblo sirio?,1.2,train,0.24
Gran Bretaña se acerca a la confrontación de Siria,¿A quién le importa el país sirio?,1.2,train,0.24
Obama relaja las reglas de deportación para los jóvenes inmigrantes,EE.UU. relaja las reglas de deportación para los jóvenes: Napolitano,4.0,train,0.8
Obama relaja las reglas de deportación para los jóvenes inmigrantes,GOBIERNO DE EEUU relaja las reglas de deportación para los jóvenes: Napolitano,4.0,train,0.8
La superficie de Microsoft una gran apuesta al futuro: Analistas,"La tableta de superficie de Microsoft es prometedora, pero aún hay dudas",3.8,train,0.76
La superficie de Microsoft una gran partida al porvenir: Analistas,"La periódico sensacionalista de superficie de Microsoft es prometedora, pero aún hay dudas",3.8,train,0.76
La área de Microsoft una gran apuesta al futuro: Analistas,"La tableta de superficie de Microsoft es prometedora, pero aún hay dudas",3.8,train,0.76
A la novia de 'Whitey' Bulger le dan 8 años,"La novia del mafioso ""Whitey"" Bulger recibe 8 años",3.6,train,0.72
A la novia de 'Whitey' Bulger le dan 8 mucho tiempo,"La novia del mafioso ""Whitey"" Bulger recibe 8 años",3.6,train,0.72
El presidente mauritano fue disparado por una unidad del ejército,El presidente mauritano fue disparado,3.8,train,0.76
El director mauritano fue disparado por una unidad completa del ejército,El director mauritano fue disparado,3.8,train,0.76
El director mauritano fue disparado por una unidad del ejército,El director mauritano fue disparado,3.8,train,0.76
El hombre se prende fuego en el juicio de Breivik,El hombre se prende fuego a sí mismo fuera del juicio de Breivik,4.6,train,0.92
El hombre se prende llama en el parecer de Breivik,El hombre se prende fuego a sí mismo fuera del observación de Breivik,4.6,train,0.92
El hombre se prende fuego en el criterio de Breivik,El esposo se prende hogar a sí mismo fuera del comentario de Breivik,4.6,train,0.92
El ataque de un dron estadounidense mata a 10 personas en el noroeste de Pakistán,Un avión teledirigido de EE.UU. en Pakistán mata a 10 presuntos militantes,3.8,train,0.76
El asalto de un dron estadounidense mata a 10 personas en el noroeste de Pakistán,Un aeroplano teledirigido de EE.UU. en Pakistán mata a 10 presuntos militantes,3.8,train,0.76
El ataque de un dron estadounidense mata a 10 pueblo en el noroeste de Pakistán,Un aeroplano teledirigido de EE.UU. en Pakistán mata a 10 presuntos militantes,3.8,train,0.76
9.000 marines estadounidenses dejarán Okinawa,9.000 marines estadounidenses se irán de Okinawa: declaración,5.0,train,1.0
9.000 marines estadounidenses dejarán Okinawa,9.000 marines estadounidenses se irán de Okinawa: díctum,5.0,train,1.0
9000 marines estadounidenses dejarán Okinawa,9000 marines estadounidenses se irán de Okinawa: declaración,5.0,train,1.0
Toys R Us renuncia a la cuota para el programa de layaway,Wal-Mart reduce la tarifa del programa de despido en vacaciones...,1.8,train,0.36
Toys R Us renuncia a la cuota para el programa de layaway,Wal-mart reduce la honorario del plan de despido en vacaciones...,1.8,train,0.36
Toys R Us renuncia a la cuota para el cartel de layaway,Wal-mart reduce la tarifa del emisión de despido en vacaciones...,1.8,train,0.36
Irán expande las actividades de enriquecimiento nuclear: Informe del OIEA,Irán intensifica su trabajo nuclear sensible - OIEA,3.0,train,0.6
Irán expande las actividades de enriquecimiento nuclear: Informe del OIEA,Irán intensifica su empleo atómico compasivo - OIEA,3.0,train,0.6
Irán expande las actividades de enriquecimiento atómico: Informe del OIEA,Irán intensifica su trabajo atómico sensible - OIEA,3.0,train,0.6
"Donna Summer, Reina de la Discoteca, muere a los 63 años","Donna Summer, la reina de la música disco",3.0,train,0.6
"Donna Summer, Gata de la Disco, muere a los 63 largo tiempo","Donna Summer, la gata de la música disco",3.0,train,0.6
"Donna Summer, Reina de la Discoteca, muere a los 63 mucho tiempo","Donna Summer, la reina de la música disco",3.0,train,0.6
"Los ataques iraquíes matan al General, cuatro policías",Los ataques en el Iraq matan a un general y a otros cuatro,4.0,train,0.8
"Los ataques iraquíes matan al Amplio, cuatro policías",Los ataques en el Iraq matan a un general y a otros cuatro,4.0,train,0.8
"Los ataques iraquíes matan al Global, cuatro policías",Los ataques en el Iraq matan a un general y a otros cuatro,4.0,train,0.8
Al menos 80 muertos en los terremotos del noroeste de Irán,"180 muertos, 1.300 heridos en los terremotos del noroeste de Irán",2.6,train,0.52
Al menos 80 muertos en los terremotos del noroeste de Irán,"180 muertos, 1300 heridos en los terremotos del noroeste de Irán",2.6,train,0.52
"El ""sacerdote estrella del pop"" de Brasil tiene una nueva etapa gigantesca","El ""Sacerdote de las estrellas del pop"" de Brasil tiene un nuevo escenario gigantesco",5.0,train,1.0
"El ""capellán hacha del pop"" de Brasil tiene una nueva punto gigantesca","El ""Sacerdote de las estrellas del pop"" de Brasil tiene un nuevo escenario gigantesco",5.0,train,1.0
"El ""capellán estrella del pop"" de Brasil tiene una nueva tramo gigantesca","El ""Sacerdote de las estrellas del pop"" de Brasil tiene un nuevo tablas gigantesco",5.0,train,1.0
Washington: Más de 100 son acusados en el barrido de fraude de Medicare,Washington: El tribunal confirma la Ley de Derecho de Voto en el caso de Alabama,0.6,train,0.12
Washington: Más de 100 son acusados en el barrido de fraude de Medicare,Washington: El tribunal confirma la Ley de Tieso de Voto en el ejemplo de Alabama,0.6,train,0.12
President washington: Más de 100 son acusados en el barrido de fraude de Medicare,Washington: El tribunal de justicia confirma la Jurisprudencia de Derecho de Voto en el causa de Alabama,0.6,train,0.12
Putin reclama la victoria en las elecciones presidenciales de Rusia,Putin reclama la victoria en el voto presidencial,4.2,train,0.8400000000000001
Putin reclama la reina victoria en las elección presidenciales de Rusia,Putin reclama la victoria en el voto presidencial,4.2,train,0.8400000000000001
Putin reclama la reina victoria en las elección presidenciales de Rusia,Putin reclama la reina victoria en el voto presidencial,4.2,train,0.8400000000000001
Clinton está lista para luchar por Obama,Clinton es un acto difícil de seguir para Obama,1.0,train,0.2
Clinton está lista para luchar por Obama,Bill clinton es un acto difícil de seguir para Obama,1.0,train,0.2
Clinton está lista para trepar a gatas por Obama,Bill clinton es un proceso duro de transcurrir para Obama,1.0,train,0.2
Romney anuncia a Paul Ryan como compañero de fórmula,Romney elige a Ryan como compañero de fórmula del Partido Republicano,4.4,train,0.8800000000000001
Romney anuncia a Alice paul Ryan como compañero de fórmula,Romney elige a Ryan como socio de expresión del Partido Republicano,4.4,train,0.8800000000000001
Romney anuncia a Alice paul Ryan como camarada de regla,Romney elige a Ryan como compañero de normal del Encuentro Representativo,4.4,train,0.8800000000000001
Los mercados europeos aumentan con las esperanzas de rescate de Grecia,Los ministros europeos están listos para aprobar el rescate de Grecia,2.2,train,0.44
Los mercados europeos aumentan con las esperanzas de rescate de Grecia,Los ministros europeos están listos para ratificar el salvamento de Grecia,2.2,train,0.44
Los mercados europeos aumentan con las esperanzas de rescate de Grecia,Los ministros europeos están listos para endosar el salvación de Grecia,2.2,train,0.44
"Edwards absuelto por un cargo, juicio nulo por otros",Edwards fue declarado inocente en un cargo; juicio nulo en otros.,4.6,train,0.92
"Edwards absuelto por un cargo, sabiduría nulo por otros",Edwards fue declarado inocente en un carga; juicio nulo en otros.,4.6,train,0.92
"Edwards absuelto por un posición, consideración nulo por otros",Edwards fue declarado inocente en un trabajo; opinión nulo en otros.,4.6,train,0.92
Un levantador de pesas ucraniano recibe una prohibición de dopaje de cuatro años,El ucraniano Korobka tiene una prohibición de dopaje de cuatro años,4.2,train,0.8400000000000001
Un levantador de pesas ucraniano recibe una proscripción de dopaje de cuatro largo tiempo,El ucraniano Korobka tiene una prohibición de dopaje de cuatro años,4.2,train,0.8400000000000001
Un levantador de pesas ucraniano recibe una proscripción de dopaje de cuatro largo tiempo,El ucraniano Korobka tiene una proscripción de dopaje de cuatro años,4.2,train,0.8400000000000001
El pistolero puede haber filmado la masacre de la escuela,El asesino pudo haber filmado el rodaje de la escuela de Francia,3.0,train,0.6
El pistolero puede haber filmado la masacre de la instituto,El asesino pudo haber filmado el rodaje de la escuela de Francia,3.0,train,0.6
"Las existencias de Hong Kong cierran en un 0,28%.","Las existencias de Hong Kong se abren 0,62 pct más alto",1.6,train,0.32
Un terrorista suicida ataca una base de seguridad argelina,Un terrorista suicida ataca a una iglesia nigeriana,0.8,train,0.16
Un terrorista suicida ataca una base de firmeza argelina,Un terrorista suicida ataca a una religión nigeriana,0.8,train,0.16
Un terrorista suicida ataca una escolta de seguridad argelina,Un terrorista suicida ataca a una religión nigeriana,0.8,train,0.16
Tailandia: Los iraníes planeaban atacar a los israelíes,Malasia extraditará a un iraní por un ataque a los israelíes,1.0,train,0.2
Tailandia: Los iraníes planeaban agreder a los israelíes,Malasia extraditará a un iraní por un ataque a los israelíes,1.0,train,0.2
Un tribunal militar israelí rechaza la apelación de un palestino en huelga de hambre,Israel llega a un acuerdo con los palestinos en huelga de hambre,1.2,train,0.24
Un tribunal militar israelí rechaza la recurso de un palestino en huelga de hambruna,Israel llega a un acuerdo con los palestinos en huelga de hambre,1.2,train,0.24
Los Vengadores establecen un récord de taquilla,"""Juegos del Hambre"" establece récords de taquilla",1.6,train,0.32
"Putin ""Gana las elecciones presidenciales rusas",Putin 'gana' las elecciones presidenciales de Rusia,4.2,train,0.8400000000000001
"Putin ""Gana las elecciones presidenciales rusas",Putin 'gana' las elección presidenciales de Rusia,4.2,train,0.8400000000000001
Putin vota como los rusos votan,Putin ganará las elecciones presidenciales de Rusia,1.4,train,0.2799999999999999
Putin vota como los rusos votan,Putin ganará las elección presidenciales de Rusia,1.4,train,0.2799999999999999
"El jefe de la ONU encuentra su voz, sigue siendo cauteloso con China","La perspicacia: El jefe de la ONU encuentra su voz, pero se mantiene cauteloso con China",4.8,train,0.96
"El patrona de la NACIONES UNIDAS encuentra su rumor, sigue siendo cauteloso con Canto rodado","La perspicacia: El jefe de la NACIONES UNIDAS encuentra su voz, pero se mantiene cauteloso con China",4.8,train,0.96
"El jefe de la NACIONES UNIDAS encuentra su rumor, sigue siendo cauteloso con China","La agudeza: El patrón de la NACIONES UNIDAS encuentra su chisme, pero se mantiene cauteloso con República popular china",4.8,train,0.96
Los libios empiezan a entregar las armas,Los libios transfieren armas al ejército,3.2,train,0.64
Los libios empiezan a entregar las armas,Los libios transfieren armas al fuerzas armadas,3.2,train,0.64
El Arzobispo Británico de Canterbury cambia su carrera a Cambridge,El Arzobispo de Canterbury se retirará en medio de las grietas,2.4,train,0.48
El Arzobispo Británico de Canterbury cambia su carrera a pie a Cambridge,El Arzobispo de Canterbury se retirará en medio de las grietas,2.4,train,0.48
El Arzobispo Británico de Canterbury cambia su carrera a pie a Cambridge university,El Arzobispo de Canterbury se retirará en medio de las grietas,2.4,train,0.48
"El correo del Punjab se descarrila cerca de Rohtak, 19 heridos","El correo del Punjab se descarrila cerca de Rohtak en Haryana, 19 heridos",4.2,train,0.8400000000000001
"George Zimmerman ""será acusado"" de matar a Trayvon Martin","George Zimmerman será acusado en el caso de Trayvon Martin, el oficial dice",4.0,train,0.8
"George Zimmerman ""será acusado"" de matar a Trayvon Mary","George Zimmerman será acusado en el caso de Trayvon Mary, el oficial dice",4.0,train,0.8
"George Zimmerman ""será acusado"" de matar a Trayvon Martin","George Zimmerman será acusado en el instancia de Trayvon Mary martin, el oficial dice",4.0,train,0.8
Los rebeldes maoístas indios ofrecen conversaciones para liberar a los rehenes italianos,India: Los rebeldes maoístas en las conversaciones sobre la liberación de los italianos,3.8,train,0.76
Se informó de dos muertos en un tiroteo en el Empire State Building en Nueva York,City Room: Tiroteo en el Empire State Building,2.8,train,0.5599999999999999
Cinco muertos en una explosión suicida en Pakistán,Al menos 63 muertos en el incendio de una fábrica en Pakistán,1.0,train,0.2
Cinco muertos en una detonación suicida en Pakistán,Al menos 63 muertos en el incendio de una factoría en Pakistán,1.0,train,0.2
Los jugadores de fútbol de Penn State reaccionan a las sanciones,El fútbol de Penn State se ha visto afectado por las sanciones de la NCAA,2.4,train,0.48
Los jugadores de fútbol de Universidad de pennsylvania State reaccionan a las sanciones,El fútbol de Penn State se ha visto afectado por las sanciones de la NCAA,2.4,train,0.48
